year,country,math,read,science
2009,CHL,323.27,447.71,334.52
2009,CHL,372.65,424.99,404.83
2009,CHL,410.35,477.02,506.56
2009,CHL,418.45,509.19,481.39
2009,CHL,453.97,544.07,445.49
2009,CHL,444.86,456.84,484.46
2009,CHL,387.14,446.91,387.67
2009,CHL,379.35,473.52,437.09
2009,CHL,418.3,482.66,495.84
2009,CHL,344.45,351.98,357.83
2009,CHL,357.15,437.3,414.71
2009,CHL,535.99,602.22,593.57
2009,CHL,440.11,557.73,489.31
2009,CHL,453.35,568.45,536.87
2009,CHL,517.07,603.41,582.94
2009,CHL,495.57,590.3,592.82
2009,CHL,428.27,498.47,538.27
2009,CHL,503.2,552.17,445.49
2009,CHL,383.4,407.22,438.49
2009,CHL,471.89,514.24,489.69
2009,CHL,437.61,501.5,504.61
2009,CHL,484.35,536.53,508.9
2009,CHL,549,614.77,572.31
2009,CHL,392.44,481.37,424.51
2009,CHL,563.96,613.73,559.25
2009,CHL,512.7,488.19,476.73
2009,CHL,538.88,617.66,542.84
2009,CHL,523.3,498.85,569.51
2009,CHL,552.12,531.4,582.56
2009,CHL,510.6,506.23,558.32
2009,CHL,542.15,582.47,544.33
2009,CHL,477.57,543.58,517.1
2009,CHL,493.7,590.7,518.59
2009,CHL,467.21,534.53,505.17
2009,CHL,364.55,469.15,393.27
2009,CHL,506.16,486.18,461.71
2009,CHL,472.36,497.01,489.69
2009,CHL,351.93,411.63,393.73
2009,CHL,469.32,497.41,545.26
2009,CHL,436.84,497.41,467.31
2009,CHL,516.29,572.85,530.72
2009,CHL,478.12,518.09,478.12
2009,CHL,395.55,455.24,456.68
2009,CHL,527.35,526.35,623.59
2009,CHL,589.98,537.79,595.99
2009,CHL,498.37,413.07,449.22
2009,CHL,499.93,506.73,537.8
2009,CHL,492.69,492.91,610.54
2009,CHL,505.54,485.84,528.48
2009,CHL,451.4,480.99,516.36
2009,CHL,462.7,478.69,451.08
2009,CHL,516.44,449.29,519.15
2009,CHL,447.74,441.35,439.33
2009,CHL,511.61,487.98,487.45
2009,CHL,499.46,470.55,494.44
2009,CHL,553.68,520.66,597.86
2009,CHL,474.22,569.25,546.57
2009,CHL,551.34,531.08,546.66
2009,CHL,582.73,517.13,560
2009,CHL,436.29,417.72,487.26
2009,CHL,416.9,464.71,473.93
2009,CHL,520.18,527.07,486.89
2009,CHL,463.01,463.91,474.77
2009,CHL,473.76,467.88,486.05
2009,CHL,505.38,550.9,528.85
2009,CHL,430.6,484.49,505.17
2009,CHL,528.13,512.85,515.42
2009,CHL,407.39,483.06,472.53
2009,CHL,375.61,400.36,386.27
2009,CHL,536.7,543.83,574.17
2009,CHL,502.27,506.25,550.86
2009,CHL,609.76,523.86,584.8
2009,CHL,399.14,405.92,436.53
2009,CHL,425.39,428.14,436.91
2009,CHL,451.79,432.15,500.5
2009,CHL,461.92,490.27,479.99
2009,CHL,474.69,465.74,442.13
2009,CHL,581.25,517.13,588.16
2009,CHL,506.71,432.47,530.34
2009,CHL,458.96,435.36,509.83
2009,CHL,538.1,448.83,549.93
2009,CHL,396.49,433.01,433.36
2009,CHL,543.71,605,505.17
2009,CHL,515.98,573.54,606.25
2009,CHL,425.15,495.61,453.88
2009,CHL,466.98,513.56,562.05
2009,CHL,472.82,521.58,463.2
2009,CHL,514.26,603.73,528.01
2009,CHL,552.9,605.71,606.25
2009,CHL,451.64,545.42,529.78
2009,CHL,513.48,511.65,567.64
2009,CHL,511.77,545.42,484.65
2009,CHL,498.53,541.05,536.87
2009,CHL,426.71,450.8,482.23
2009,CHL,448.21,530.64,492.48
2009,CHL,413,501.33,523.82
2009,CHL,501.72,444.18,478.87
2009,CHL,408.33,407.22,445.02
2009,CHL,448.52,431.67,466.37
2009,CHL,483.57,454.76,481.85
2009,CHL,381.06,375.23,416.58
2009,CHL,417.36,492.6,468.33
2009,CHL,559.36,535.57,527.36
2009,CHL,396.49,385.65,419.38
2009,CHL,532.02,562.42,537.8
2009,CHL,441.98,457.73,480.36
2009,CHL,465.66,478.81,493.04
2009,CHL,478.12,496.93,537.8
2009,CHL,515.74,511.52,542.28
2009,CHL,570.35,574.77,576.5
2009,CHL,406.61,382.05,410.05
2009,CHL,477.34,541.58,514.86
2009,CHL,472.67,476.4,458.54
2009,CHL,482.79,485.7,500.5
2009,CHL,469.32,528.65,548.06
2009,CHL,432.94,486.99,456.12
2009,CHL,448.21,470.55,519.53
2009,CHL,408.33,429.83,363.43
2009,CHL,413.62,516.02,432.43
2009,CHL,388.85,477.42,372.29
2009,CHL,596.52,639.95,589.46
2009,CHL,438.39,514.2,459.47
2009,CHL,467.21,451.12,437.09
2009,CHL,517.07,634.31,598.88
2009,CHL,474.38,535.88,488.38
2009,CHL,432.4,463.2,446.23
2009,CHL,443.07,513.56,468.24
2009,CHL,453.35,434.16,487.45
2009,CHL,411.13,412.51,388.98
2009,CHL,442.76,511.44,467.31
2009,CHL,415.8,393.83,374.62
2009,CHL,391.66,397.52,246.87
2009,CHL,351.15,375.55,336.85
2009,CHL,492.69,509.43,493.04
2009,CHL,391.11,444.98,444.37
2009,CHL,514.11,484.26,478.12
2009,CHL,496.04,592.01,420.68
2009,CHL,581.1,545.59,511.69
2009,CHL,523.77,507.43,499.94
2009,CHL,459.74,483.46,434.3
2009,CHL,538.64,559.14,493.04
2009,CHL,525.17,450.51,430.1
2009,CHL,584.99,589.68,564.85
2009,CHL,537.32,543.27,516.36
2009,CHL,528.52,539.78,515.42
2009,CHL,419.93,456.84,418.26
2009,CHL,403.81,405.92,416.95
2009,CHL,580.47,622.87,555.52
2009,CHL,465.03,514.83,560.18
2009,CHL,573.15,625.57,537.24
2009,CHL,383.09,443.49,337.32
2009,CHL,315.79,353.51,333.96
2009,CHL,367.67,399.68,450.15
2009,CHL,354.27,405.3,329.3
2009,CHL,539.97,545.99,545.26
2009,CHL,431.38,410.83,404.92
2009,CHL,403.34,491.32,495.28
2009,CHL,330.28,391.3,367.16
2009,CHL,294.76,330.45,319.97
2009,CHL,469.86,507.68,528.48
2009,CHL,407.24,461.92,491.64
2009,CHL,387.14,468.36,452.95
2009,CHL,409.88,468.68,447.82
2009,CHL,390.88,523.89,441.2
2009,CHL,484.51,521.58,550.86
2009,CHL,423.28,451.2,498.08
2009,CHL,371.41,449.06,359.7
2009,CHL,410.66,467.17,465.07
2009,CHL,441.51,565.99,598.88
2009,CHL,478.66,504.82,500.5
2009,CHL,382.47,449.29,433.36
2009,CHL,381.77,377.64,389.35
2009,CHL,348.97,378.44,358.77
2009,CHL,359.25,329.46,362.03
2009,CHL,387.76,318.72,382.45
2009,CHL,422.04,433.11,493.04
2009,CHL,531.09,519.37,555.52
2009,CHL,537.86,527.87,577.9
2009,CHL,456.54,481.05,472.34
2009,CHL,387.92,408.1,458.54
2009,CHL,434.5,440.57,506.47
2009,CHL,378.42,422.37,402.59
2009,CHL,511.85,482.66,523.63
2009,CHL,433.25,402.82,501.44
2009,CHL,502.42,543.83,540.6
2009,CHL,354.58,359.05,439.43
2009,CHL,458.65,481.86,426.28
2009,CHL,359.41,427.37,438.4
2009,CHL,485.13,534.22,532.58
2009,CHL,343.83,448.82,478.5
2009,CHL,405.06,404.09,423.11
2009,CHL,478.9,534.61,513.56
2009,CHL,478.9,532.68,527.08
2009,CHL,414.79,389.18,396.06
2009,CHL,360.73,394.08,396.81
2009,CHL,391.66,442.86,443.06
2009,CHL,444.63,469.15,510.2
2009,CHL,518.94,564.88,620.79
2009,CHL,456.31,479.4,473
2009,CHL,403.89,436.5,481.85
2009,CHL,475.94,546.21,508.9
2009,CHL,442.52,538.66,529.22
2009,CHL,465.35,497.28,518.59
2009,CHL,519.71,602.22,641.31
2009,CHL,530.31,602.85,630.12
2009,CHL,304.42,397.58,327.53
2009,CHL,401.47,494.6,509.27
2009,CHL,453.19,466.78,494.91
2009,CHL,424.37,446.42,487.45
2009,CHL,409.73,407.3,439.89
2009,CHL,557.1,557.93,595.15
2009,CHL,407.24,462.94,449.59
2009,CHL,582.19,544.31,577.34
2009,CHL,396.1,509.59,461.34
2009,CHL,362.21,465.98,400.73
2009,CHL,512.55,615.32,609.6
2009,CHL,407.55,505.22,471.13
2009,CHL,502.58,595.07,649.7
2009,CHL,464.64,585.06,572.31
2009,CHL,507.88,533.9,511.69
2009,CHL,465.19,562.42,485.12
2009,CHL,351.46,421.09,479.06
2009,CHL,441.82,479.37,486.98
2009,CHL,497.59,539.17,549.37
2009,CHL,453.43,424.94,462.09
2009,CHL,505.07,554.73,562.42
2009,CHL,479.37,482.58,533.51
2009,CHL,343.52,396.07,297.22
2009,CHL,251.45,319.01,253.77
2009,CHL,466.75,468.76,415.65
2009,CHL,448.29,521.5,489.31
2009,CHL,335.73,432.61,356.9
2009,CHL,465.81,531.51,493.04
2009,CHL,431.38,491.32,390.84
2009,CHL,459.43,497.41,467.31
2009,CHL,536.23,551.52,501.81
2009,CHL,420.48,461.65,370.89
2009,CHL,401.24,432.15,409.87
2009,CHL,448.05,456.92,476.73
2009,CHL,494.63,492.68,471.6
2009,CHL,504.92,564.88,540.6
2009,CHL,401,475.43,471.13
2009,CHL,515.04,575.13,534.54
2009,CHL,354.27,388.84,359.14
2009,CHL,493.15,533.1,467.68
2009,CHL,383.09,463.51,388.98
2009,CHL,481.7,596.58,535.38
2009,CHL,399.76,466.37,399.79
2009,CHL,456.31,485.28,495.84
2009,CHL,455.3,530.24,493.04
2009,CHL,515.74,597.45,531.09
2009,CHL,402.1,458.35,415.18
2009,CHL,570.81,599.54,508.9
2009,CHL,411.68,502.22,490.25
2009,CHL,485.6,501.82,484.09
2009,CHL,450.08,506.07,426.84
2009,CHL,392.44,452.03,429.63
2009,CHL,326.38,358,332.66
2009,CHL,414.4,461.81,452.95
2009,CHL,420.01,350.3,397.46
2009,CHL,404.9,392.47,356.34
2009,CHL,506.32,613.73,517.29
2009,CHL,510.06,563.69,521.39
2009,CHL,495.72,515.55,545.64
2009,CHL,539.97,554.73,524.28
2009,CHL,468.77,499.01,438.4
2009,CHL,611.32,538.13,504.23
2009,CHL,422.82,469.39,479.99
2009,CHL,506.16,540.57,535.47
2009,CHL,342.35,391.22,409.12
2009,CHL,460.36,470.74,477.19
2009,CHL,441.82,430.55,458.08
2009,CHL,482.95,533.5,519.15
2009,CHL,500.4,540.97,450.52
2009,CHL,545.11,549.94,509.83
2009,CHL,503.05,493.7,522.42
2009,CHL,419.08,485.84,448.28
2009,CHL,491.6,583.15,517.1
2009,CHL,433.1,473.52,446.42
2009,CHL,552.43,474.24,500.97
2009,CHL,436.84,437.28,442.13
2009,CHL,523.45,508.08,531.28
2009,CHL,521.27,529.13,489.31
2009,CHL,319.22,368.98,376.02
2009,CHL,504.14,533.02,479.52
2009,CHL,513.41,529.15,504.05
2009,CHL,562.4,464.22,550.86
2009,CHL,517.85,515.04,530.72
2009,CHL,395.55,424.54,388.05
2009,CHL,519.71,520.34,546.2
2009,CHL,619.65,640.11,683.27
2009,CHL,547.13,529.88,509.27
2009,CHL,496.81,524.5,492.11
2009,CHL,456.54,443.38,504.98
2009,CHL,566.3,543.58,512.63
2009,CHL,320.31,363.1,370.89
2009,CHL,380.13,388.12,365.29
2009,CHL,459.66,443.34,489.13
2009,CHL,510.84,485.22,503.3
2009,CHL,390.1,393.51,413.78
2009,CHL,287.28,325.85,305.15
2009,CHL,438.94,490.19,438.03
2009,CHL,442.44,487.82,484.65
2009,CHL,565.36,560.51,583.87
2009,CHL,438.08,431.34,383.38
2009,CHL,430.92,475.11,487.45
2009,CHL,394.54,415.06,406.32
2009,CHL,485.29,569.25,459.47
2009,CHL,415.18,465.98,460.41
2009,CHL,454.75,519.2,516.73
2009,CHL,515.2,546.53,566.15
2009,CHL,430.6,474.16,456.68
2009,CHL,361.28,461.13,428.24
2009,CHL,454.52,516.74,528.48
2009,CHL,510.06,587.44,526.99
2009,CHL,355.98,369.85,380.21
2009,CHL,517.07,509.91,565.78
2009,CHL,385.43,431.74,382.54
2009,CHL,481.47,558.52,540.41
2009,CHL,385.74,428.16,374.15
2009,CHL,443.38,357.52,387.21
2009,CHL,427.64,394.07,411.92
2009,CHL,391.66,462.94,486.05
2009,CHL,501.64,537.17,535.94
2009,CHL,401.32,327.05,380.68
2009,CHL,502.27,476.56,541.91
2009,CHL,508.81,496.29,459.47
2009,CHL,405.06,465.42,396.06
2009,CHL,405.13,421.73,409.87
2009,CHL,436.99,437.76,438.96
2009,CHL,571.12,569.16,558.78
2009,CHL,410.51,448.59,449.22
2009,CHL,484.51,539.58,483.72
2009,CHL,417.83,424.19,455.18
2009,CHL,528.28,541.84,503.3
2009,CHL,334.8,457.95,415.18
2009,CHL,369.38,386.06,411.45
2009,CHL,421.26,416.72,379.65
2009,CHL,305.2,291.45,361.56
2009,CHL,479.68,456.6,449.59
2009,CHL,440.73,433.92,389.54
2009,CHL,420.79,352.79,435.23
2009,CHL,384.41,383.28,392.33
2009,CHL,391.03,465.98,430.57
2009,CHL,412.22,365.41,348.97
2009,CHL,428.27,418.31,383.38
2009,CHL,513.64,485.36,480.36
2009,CHL,433.72,440.32,395.13
2009,CHL,356.14,439.36,409.12
2009,CHL,482.79,547.24,504.23
2009,CHL,466.44,464.54,469.27
2009,CHL,477.34,388.38,370.33
2009,CHL,361.43,414.11,351.31
2009,CHL,442.05,452.51,478.12
2009,CHL,396.49,382.85,385.81
2009,CHL,555.47,558.82,542.28
2009,CHL,282.92,283.76,313.54
2009,CHL,477.5,483.06,493.04
2009,CHL,562.56,564.8,550.39
2009,CHL,422.19,497.75,555.52
2009,CHL,563.49,544.94,592.26
2009,CHL,513.17,534.06,503.3
2009,CHL,517.07,517.85,525.68
2009,CHL,502.03,551.69,591.89
2009,CHL,567.85,568.45,633.85
2009,CHL,467.45,478.29,506.84
2009,CHL,569.41,597.45,552.72
2009,CHL,442.29,523.09,416.95
2009,CHL,394.93,460.42,466.93
2009,CHL,577.82,578.78,598.79
2009,CHL,456.62,521.19,490.25
2009,CHL,460.36,592.29,536.87
2009,CHL,591.22,607.78,628.25
2009,CHL,451.79,463.02,494.91
2009,CHL,596.75,520.34,619.68
2009,CHL,467.21,497.41,473.83
2009,CHL,533.42,539.98,603.45
2009,CHL,542.3,518.73,517.29
2009,CHL,499.93,520.66,575.57
2009,CHL,543.08,538.69,577.43
2009,CHL,473.91,464.94,526.05
2009,CHL,452.41,482.02,424.04
2009,CHL,492.14,496.93,502.37
2009,CHL,464.1,402.81,449.68
2009,CHL,579.93,570.36,608.67
2009,CHL,578.84,545.19,617.81
2009,CHL,495.57,563.29,525.68
2009,CHL,571.59,663.78,628.63
2009,CHL,531.4,623.59,581.16
2009,CHL,514.73,525.56,531.65
2009,CHL,492.92,570.28,498.64
2009,CHL,481.39,601.82,529.41
2009,CHL,448.21,447.3,536.31
2009,CHL,508.26,491.8,535.01
2009,CHL,562.4,620.95,657.16
2009,CHL,584.37,536.37,548.06
2009,CHL,555.39,534.77,513.56
2009,CHL,482.48,479.8,451.45
2009,CHL,416.9,544.22,504.23
2009,CHL,359.72,402.34,345.24
2009,CHL,363.77,417.52,385.81
2009,CHL,511.77,529.13,514.49
2009,CHL,437.61,542.95,493.42
2009,CHL,424.06,531.43,486.89
2009,CHL,480.77,524.36,503.3
2009,CHL,433.72,473.36,497.71
2009,CHL,436.99,544.62,449.22
2009,CHL,444,459.22,419.38
2009,CHL,469.86,431.34,532.67
2009,CHL,419.86,505.7,387.67
2009,CHL,330.12,430.23,349.81
2009,CHL,407.55,452.07,414.71
2009,CHL,445.4,538.19,459.94
2009,CHL,305.35,377.8,362.5
2009,CHL,361.28,381,360.63
2009,CHL,462.54,467.26,472.53
2009,CHL,382.08,425.26,342.91
2009,CHL,476.8,489.07,494.72
2009,CHL,569.57,590,588.62
2009,CHL,467.37,520.74,517.29
2009,CHL,397.89,363.61,395.51
2009,CHL,441.51,356.15,400.73
2009,CHL,438.39,466.14,495.37
2009,CHL,585.85,554.81,525.49
2009,CHL,371.41,451.71,377.79
2009,CHL,557.26,557.13,559.62
2009,CHL,491.36,489.23,500.5
2009,CHL,470.33,451.23,493.98
2009,CHL,404.67,402.01,398.86
2009,CHL,406.69,368.02,380.96
2009,CHL,492.14,560.27,480.92
2009,CHL,352.71,325.92,332.66
2009,CHL,414.25,458.75,415.09
2009,CHL,389.63,493.3,501.9
2009,CHL,437.77,431.75,421.24
2009,CHL,430.92,408.1,465.07
2009,CHL,269.68,336.89,346.64
2009,CHL,246,358.18,328.93
2009,CHL,370,439.36,469.73
2009,CHL,372.18,434.12,396.44
2009,CHL,369.22,495.37,446.42
2009,CHL,443.53,521.11,550.3
2009,CHL,498.37,584.1,574.17
2009,CHL,479.99,591.89,550.86
2009,CHL,534.2,637.01,564.85
2009,CHL,379.19,496.08,483.25
2009,CHL,422.97,471.93,449.22
2009,CHL,403.5,504.9,438.96
2009,CHL,399.6,407.7,446.42
2009,CHL,504.06,547.59,518.97
2009,CHL,495.57,569.96,583.03
2009,CHL,413.47,458.21,499.01
2009,CHL,438.55,503.9,504.23
2009,CHL,429.28,415.32,432.25
2009,CHL,416.9,492.2,463.67
2009,CHL,424.37,514.24,486.89
2009,CHL,421.26,557.09,515.42
2009,CHL,393.22,487.35,478.59
2009,CHL,278.09,324.97,326.13
2009,CHL,325.45,403.77,428.7
2009,CHL,344.69,413.47,387.67
2009,CHL,401.78,502.44,493.42
2009,CHL,490.58,556.81,572.68
2009,CHL,439.48,493.8,468.33
2009,CHL,443.53,484.18,531.65
2009,CHL,384.65,526.27,462.74
2009,CHL,418.45,395.19,461.81
2009,CHL,316.26,366.82,318.67
2009,CHL,372.65,480.59,499.94
2009,CHL,412.69,447.94,442.69
2009,CHL,437.77,523.17,467.87
2009,CHL,453.35,488.62,434.3
2009,CHL,457.4,482.98,416.11
2009,CHL,403.34,411.88,450.52
2009,CHL,374.68,469.95,456.68
2009,CHL,392.12,420.22,420.68
2009,CHL,394.77,483.21,441.76
2009,CHL,389.63,506.09,468.8
2009,CHL,379.97,457.16,390
2009,CHL,368.83,457.16,476.26
2009,CHL,487.62,555.74,513.56
2009,CHL,454.99,456.05,488.19
2009,CHL,311.58,283.44,305.61
2009,CHL,310.65,371.63,384.32
2009,CHL,484.35,538.93,495.84
2009,CHL,506.47,514.83,534.07
2009,CHL,355.59,362.73,481.85
2009,CHL,479.13,515.53,527.36
2009,CHL,431.38,493.72,505.17
2009,CHL,377.01,449.69,427.77
2009,CHL,489.49,608.49,555.89
2009,CHL,410.35,487.19,408.19
2009,CHL,348.19,460.42,402.59
2009,CHL,556.48,663.31,569.88
2009,CHL,454.91,462.4,483.72
2009,CHL,421.41,547.8,497.71
2009,CHL,422.35,477.5,387.67
2009,CHL,352.71,472.25,442.22
2009,CHL,414.4,485.04,443.62
2009,CHL,392.75,351.98,409.12
2009,CHL,374.83,347.09,403.99
2009,CHL,414.25,491.8,430.94
2009,CHL,468.77,389.02,481.85
2009,CHL,424.53,489.47,547.13
2009,CHL,436.29,440.97,473.27
2009,CHL,406.92,500.21,468.24
2009,CHL,364.86,366.2,379.65
2009,CHL,291.95,268.41,306.55
2009,CHL,412.69,465.1,443.16
2009,CHL,412.46,435.71,457.61
2009,CHL,412.84,395.67,479.06
2009,CHL,373.27,322.51,410.52
2009,CHL,440.11,390.51,460.41
2009,CHL,430.6,463.04,463.2
2009,CHL,498.37,498.47,494.44
2009,CHL,427.26,443.65,515.42
2009,CHL,480.69,455.25,409.87
2009,CHL,370,368.66,383.01
2009,CHL,536.07,578.3,553.19
2009,CHL,448.68,508.08,449.22
2009,CHL,431.07,475.03,539.11
2009,CHL,473.45,527.7,477.19
2009,CHL,496.04,523.41,554.59
2009,CHL,425.31,415.72,378.35
2009,CHL,484.35,475.04,518.59
2009,CHL,351.15,353.75,361.56
2009,CHL,364.71,398.48,408.19
2009,CHL,487.62,431.75,484.65
2009,CHL,442.52,466.62,427.58
2009,CHL,404.12,392.39,432.8
2009,CHL,485.13,412.51,429.07
2009,CHL,505.38,454.76,485.58
2009,CHL,515.82,492.28,473.46
2009,CHL,456.47,388.46,442.69
2009,CHL,537.32,499.81,553.1
2009,CHL,559.91,541.58,564.29
2009,CHL,535.29,512.32,505.17
2009,CHL,562.24,515.85,542
2009,CHL,565.13,575.97,590.02
2009,CHL,446.18,421.25,475.33
2009,CHL,353.26,369.77,393.27
2009,CHL,482.17,432.15,462.27
2009,CHL,452.41,398,411.36
2009,CHL,470.33,531.4,528.48
2009,CHL,475.47,434.48,457.98
2009,CHL,214.22,245.53,297.22
2009,CHL,347.26,370.65,389.91
2009,CHL,304.88,301.85,350.75
2009,CHL,295.85,267.93,313.07
2009,CHL,447.27,444.92,414.71
2009,CHL,378.18,418.84,432.43
2009,CHL,373.12,410.11,360.63
2009,CHL,340.48,304.69,315.68
2009,CHL,319.53,301.4,321.93
2009,CHL,321.55,353.11,344.22
2009,CHL,376.23,352.39,393.27
2009,CHL,427.49,433.64,469.73
2009,CHL,374.29,445.24,505.17
2009,CHL,393.99,428.56,386.18
2009,CHL,404.28,476.3,492.11
2009,CHL,386.21,385.74,397.37
2009,CHL,327.55,407.11,426.84
2009,CHL,387.14,373.03,466.93
2009,CHL,436.84,425.38,426.28
2009,CHL,325.92,390.03,373.13
2009,CHL,379.19,446.67,505.17
2009,CHL,418.92,487.35,499.1
2009,CHL,345.16,331.94,374.43
2009,CHL,383.25,364.01,530.34
2009,CHL,385.74,284.56,445.02
2009,CHL,509.28,507.83,583.03
2009,CHL,402.1,387.18,451.55
2009,CHL,352.09,344.37,379.28
2009,CHL,357.38,353.19,378.72
2009,CHL,469.86,457,465.07
2009,CHL,379.97,360.64,388.6
2009,CHL,456.08,422.05,501.44
2009,CHL,409.03,372.83,455.56
2009,CHL,351.46,331.86,372.29
2009,CHL,314.54,394.79,368.46
2009,CHL,345.7,369.22,426.28
2009,CHL,442.76,437.68,474.77
2009,CHL,402.87,427.34,438.96
2009,CHL,396.88,406.32,430.57
2009,CHL,423.75,433.01,373.69
2009,CHL,420.48,484.01,479.99
2009,CHL,399.45,471.78,392.33
2009,CHL,460.36,544.62,524.75
2009,CHL,444.16,522.7,469.27
2009,CHL,429.05,553.36,499.01
2009,CHL,331.68,385.98,343.38
2009,CHL,402.72,351.58,417.51
2009,CHL,411.36,461.81,487.26
2009,CHL,517.07,596.01,569.88
2009,CHL,461.14,491.07,455.74
2009,CHL,342.58,431.75,418.82
2009,CHL,371.87,407.22,446.79
2009,CHL,430.92,495.48,517.29
2009,CHL,476.56,448.51,408.65
2009,CHL,431.93,480.57,456.68
2009,CHL,426.94,477.85,382.82
2009,CHL,494.63,460.21,542.47
2009,CHL,547.45,585.59,583.87
2009,CHL,412.38,501.82,397.37
2009,CHL,437.3,441.67,455.18
2009,CHL,503.82,602.06,555.52
2009,CHL,449.3,477.1,508.34
2009,CHL,413.78,438.57,479.06
2009,CHL,438.94,549.31,575.1
2009,CHL,402.87,439.28,424.51
2009,CHL,369.07,467.57,443.06
2009,CHL,373.74,467.59,442.69
2009,CHL,422.82,385.17,368.56
2009,CHL,430.76,477.05,475.33
2009,CHL,406.46,406.9,475.7
2009,CHL,316.33,335.15,314.75
2009,CHL,526.41,589.6,546.57
2009,CHL,458.65,417.56,470.66
2009,CHL,474.22,539.74,523.82
2009,CHL,435.28,508.63,532.67
2009,CHL,422.82,419.66,385.81
2009,CHL,375.3,508.32,334.52
2009,CHL,413.47,463.51,456.21
2009,CHL,453.74,531.83,544.33
2009,CHL,426.09,414.34,366.23
2009,CHL,449.53,447.31,422.92
2009,CHL,461.92,522.78,464.14
2009,CHL,444.94,458.35,500.97
2009,CHL,464.88,499.26,409.49
2009,CHL,358.32,450.09,381.15
2009,CHL,463.32,523.97,484.09
2009,CHL,480.14,533.82,485.96
2009,CHL,499.15,553.12,423.11
2009,CHL,414.56,480.67,458.54
2009,CHL,439.17,451.12,451.08
2009,CHL,356.61,449.21,383.48
2009,CHL,451.4,483.37,439.89
2009,CHL,401.16,374.62,426.84
2009,CHL,455.76,471.14,500.32
2009,CHL,516.44,558.52,504.23
2009,CHL,405.99,516.34,500.04
2009,CHL,499.15,527.07,474.77
2009,CHL,381.69,476.3,369.96
2009,CHL,374.52,401.63,381.52
2009,CHL,397.11,399.01,396.06
2009,CHL,391.66,452.39,447.82
2009,CHL,445.56,548.59,525.68
2009,CHL,475.94,494.18,479.06
2009,CHL,397.11,495.29,333.96
2009,CHL,388.85,411.56,359.7
2009,CHL,431.38,504.82,444.09
2009,CHL,402.72,517.61,489.31
2009,CHL,512.7,550.5,499.1
2009,CHL,440.89,449.29,425.9
2009,CHL,501.96,558.44,559.62
2009,CHL,566.14,481.31,519.15
2009,CHL,418.14,383.28,403.99
2009,CHL,493.46,460.34,485.58
2009,CHL,535.22,487.03,482.6
2009,CHL,544.49,557.73,483.72
2009,CHL,462.07,471.85,456.21
2009,CHL,577.04,612.86,571.75
2009,CHL,484.51,558.92,517.29
2009,CHL,545.89,616.12,566.15
2009,CHL,545.58,591.01,505.54
2009,CHL,520.18,574.57,507.96
2009,CHL,550.87,583.94,550.86
2009,CHL,506.94,599.67,531.28
2009,CHL,446.18,476.22,461.81
2009,CHL,517.61,527.07,543.4
2009,CHL,445.56,550.98,484.65
2009,CHL,570.97,645.11,570.44
2009,CHL,671.61,664.89,605.41
2009,CHL,533.42,635.1,587.6
2009,CHL,560.06,571.63,517.29
2009,CHL,506.16,575.6,511.13
2009,CHL,483.26,528.26,524.19
2009,CHL,547.45,596.81,594.68
2009,CHL,514.26,542.64,557.39
2009,CHL,585.61,636.22,590.95
2009,CHL,460.98,485.76,494.44
2009,CHL,586.16,507.21,548.99
2009,CHL,503.98,624.06,535.94
2009,CHL,581.95,577.59,629.93
2009,CHL,642.01,675.3,661.82
2009,CHL,545.65,569.96,566.71
2009,CHL,569.41,642.73,579.77
2009,CHL,499.93,549.94,477.19
2009,CHL,510.6,599.36,595.62
2009,CHL,557.88,567.18,497.24
2009,CHL,543.24,537.79,479.43
2009,CHL,419.47,444.45,392.33
2009,CHL,407.39,466.77,452.01
2009,CHL,482.48,509.99,456.12
2009,CHL,459.74,548.99,461.34
2009,CHL,432.16,511.97,465.54
2009,CHL,468.93,525.16,479.06
2009,CHL,431.69,436.9,459.01
2009,CHL,459.58,558.92,509.83
2009,CHL,471.11,558.37,497.71
2009,CHL,386.21,496.88,445.95
2009,CHL,450.62,511.18,466.93
2009,CHL,507.88,496.16,491.18
2009,CHL,441.82,490.13,462.74
2009,CHL,389.32,388.46,426.28
2009,CHL,457.09,385.01,397.93
2009,CHL,546.67,498.53,550.86
2009,CHL,427.26,481.37,477.19
2009,CHL,534.36,564.03,589.09
2009,CHL,483.81,451.39,511.51
2009,CHL,517.85,579.18,616.51
2009,CHL,559.13,545.59,603.45
2009,CHL,586.08,602.03,604.38
2009,CHL,394.77,413.87,419.38
2009,CHL,504.92,536.37,484.65
2009,CHL,352.94,291.86,320.35
2009,CHL,496.81,534.28,498.08
2009,CHL,582.65,620.95,572.31
2009,CHL,376.08,396.78,428.24
2009,CHL,481.55,496.48,473.93
2009,CHL,389.01,361.43,387.11
2009,CHL,600.18,647.81,627.32
2009,CHL,436.37,481.39,478.59
2009,CHL,340.25,406.16,337.32
2009,CHL,375.07,445.24,444.55
2009,CHL,481.24,465.98,461.34
2009,CHL,493.85,531.96,504.23
2009,CHL,510.99,525.15,576.04
2009,CHL,419.7,500.69,495.28
2009,CHL,479.44,463.74,479.06
2009,CHL,468.15,435.36,532.21
2009,CHL,430.6,473.36,448.28
2009,CHL,386.52,393.21,373.22
2009,CHL,366.26,440.16,471.6
2009,CHL,405.68,513.08,492.11
2009,CHL,293.67,454.85,358.77
2009,CHL,325.45,420.93,408.19
2009,CHL,386.21,538.98,471.13
