year,country,math,read,science
2006,HKG,601.5657,619.0148,615.8432
2006,HKG,515.1036,574.6908,574.5346
2006,HKG,614.8855,584.0436,655.6598
2006,HKG,631.1653,553.0829,674.2161
2006,HKG,481.2198,475.384,507.21
2006,HKG,587.8564,511.8555,551.5025
2006,HKG,612.4708,545.1422,631.6952
2006,HKG,564.1767,546.8849,576.2131
2006,HKG,622.597,602.4967,663.8656
2006,HKG,547.819,570.7185,576.3995
2006,HKG,605.4604,527.8973,620.0393
2006,HKG,525.3077,573.5786,513.6441
2006,HKG,599.3067,554.0454,578.9172
2006,HKG,555.2189,545.4631,609.0361
2006,HKG,537.0696,453.3028,523.3418
2006,HKG,642.8494,612.0302,671.3254
2006,HKG,549.3768,548.4738,571.5507
2006,HKG,507.7037,417.3094,485.9496
2006,HKG,492.047,530.9958,499.284
2006,HKG,494.8512,496.0398,471.776
2006,HKG,530.0592,511.1345,491.6377
2006,HKG,572.745,564.8396,547.7726
2006,HKG,521.6467,569.1296,520.7309
2006,HKG,591.5174,620.4514,551.8755
2006,HKG,603.2793,627.1248,591.4124
2006,HKG,573.5239,631.4943,644.7499
2006,HKG,733.3619,701.0091,699.5793
2006,HKG,514.3247,498.8204,510.4736
2006,HKG,555.2189,527.818,486.6956
2006,HKG,550.5453,515.8217,560.5475
2006,HKG,656.8702,637.4527,612.5795
2006,HKG,554.8294,595.8233,535.6504
2006,HKG,479.3504,500.8065,460.7728
2006,HKG,563.5535,524.6402,485.1104
2006,HKG,501.1606,484.5997,461.4255
2006,HKG,618.0012,714.5148,718.1356
2006,HKG,542.3664,520.9857,510.1007
2006,HKG,581.3133,541.3237,519.5186
2006,HKG,663.1017,637.4527,563.1584
2006,HKG,444.9992,498.4232,452.194
2006,HKG,693.4803,642.5372,655.5666
2006,HKG,686.0804,637.4527,606.9847
2006,HKG,598.4499,550.8572,528.6569
2006,HKG,516.6615,516.6956,502.7341
2006,HKG,652.3524,609.6468,562.5057
2006,HKG,580.9238,576.2003,590.3867
2006,HKG,527.7224,573.8964,563.4382
2006,HKG,438.0667,442.4936,448.3709
2006,HKG,508.1711,571.513,508.329
2006,HKG,620.2602,623.6292,611.1808
2006,HKG,734.2966,708.9536,706.2932
2006,HKG,511.5984,513.4384,518.5862
2006,HKG,679.4594,580.252,578.2645
2006,HKG,618.7023,621.8814,603.348
2006,HKG,430.5889,477.3655,463.3837
2006,HKG,496.487,583.112,550.0105
2006,HKG,486.4387,578.6631,484.1779
2006,HKG,484.1019,535.9182,525.2067
2006,HKG,449.6728,559.1195,531.5476
2006,HKG,489.7102,547.1475,526.3257
2006,HKG,582.0922,567.1997,599.5249
2006,HKG,510.43,500.2251,434.0108
2006,HKG,521.3351,451.2976,469.4448
2006,HKG,580.1449,530.3035,619.1068
2006,HKG,626.4917,625.8537,579.1037
2006,HKG,540.0296,531.393,536.5829
2006,HKG,510.5079,564.7935,590.3867
2006,HKG,471.8726,473.0006,493.2229
2006,HKG,413.2186,561.9795,470.1908
2006,HKG,549.3768,595.3466,547.3064
2006,HKG,545.4822,589.6583,568.7533
2006,HKG,665.4385,596.075,643.3512
2006,HKG,650.6387,618.5335,596.914
2006,HKG,571.1871,599.3189,533.5058
2006,HKG,652.2745,653.024,664.7048
2006,HKG,553.3494,588.1965,601.5763
2006,HKG,497.5775,542.0387,493.4094
2006,HKG,621.4286,648.4956,609.0361
2006,HKG,449.6728,444.4798,437.4609
2006,HKG,652.1966,550.8371,603.721
2006,HKG,566.5135,570.0873,638.22260000000006
2006,HKG,693.0908,643.7289,621.1583
2006,HKG,582.0922,588.1965,596.7275
2006,HKG,628.0495,628.9607,616.3094
2006,HKG,702.8275,633.7733,661.2547
2006,HKG,631.3211,600.8875,628.7113
2006,HKG,630.4642,608.5346,584.5121
2006,HKG,691.1435,630.0837,682.6083
2006,HKG,525.2298,604.5623,586.004
2006,HKG,578.2754,640.3128,610.6213
2006,HKG,670.5016,650.9585,681.5826
2006,HKG,637.3968,631.4149,672.3511
2006,HKG,611.6919,561.184,631.6952
2006,HKG,659.986,541.8537,613.6053
2006,HKG,687.6383,611.1563,696.6887
2006,HKG,704.697,631.0971,642.8849
2006,HKG,532.6297,555.5445,576.3995
2006,HKG,649.8598,522.2826,571.7372
2006,HKG,543.4569,632.686,584.1391
2006,HKG,783.136,723.6075,720.933
2006,HKG,508.95,445.2819,554.9527
2006,HKG,698.1539,635.3775,690.9073
2006,HKG,462.4474,492.0675,436.8082
2006,HKG,609.355,571.513,631.229
2006,HKG,752.2901,685.1071,763.6403
2006,HKG,536.1349,561.9795,584.7918
2006,HKG,611.0687,653.3418,658.5505
2006,HKG,498.1228,586.6076,536.3964
2006,HKG,663.8807,638.6444,680.1839
2006,HKG,430.1994,504.3158,497.419
2006,HKG,595.49,618.5335,632.4412
2006,HKG,571.3429,558.0073,571.8304
2006,HKG,537.6928,503.0325,553.0877
2006,HKG,510.8194,511.8495,509.2614
2006,HKG,347.2426,369.8854,375.7312
2006,HKG,533.9539,515.1067,508.4222
2006,HKG,554.9073,517.4901,518.5862
2006,HKG,381.9053,385.6106,348.6894
2006,HKG,603.9025,596.8771,585.5378
2006,HKG,625.8685,588.0541,664.1453
2006,HKG,515.1815,513.9945,518.3064
2006,HKG,531.5392,515.9012,501.8016
2006,HKG,536.9138,553.2405,534.2517
2006,HKG,439.5467,453.1393,414.1491
2006,HKG,590.1932,523.0847,552.435
2006,HKG,510.5858,395.5523,450.6088
2006,HKG,597.2815,510.34,524.927
2006,HKG,333.7669,385.6106,265.979
2006,HKG,434.4836,510.34,501.6151
2006,HKG,596.4247,442.0735,550.57
2006,HKG,516.7394,546.8849,612.766
2006,HKG,395.9262,462.3549,372.4675
2006,HKG,396.8609,448.3725,381.6058
2006,HKG,585.208,526.6263,517.9334
2006,HKG,526.0087,514.7889,574.8143
2006,HKG,606.3951,543.9391,636.1711
2006,HKG,405.2734,461.8783,419.7439
2006,HKG,450.4518,540.2115,436.8082
2006,HKG,507.3142,511.4522,512.8981
2006,HKG,579.7554,555.9417,523.1553
2006,HKG,542.7559,486.9104,541.898
2006,HKG,450.4518,472.6034,424.6861
2006,HKG,317.565,403.8831,342.6284
2006,HKG,503.4195,486.9906,499.7502
2006,HKG,529.9034,477.7666,466.6474
2006,HKG,540.1854,574.6908,604.467
2006,HKG,563.4756,603.7679,584.5121
2006,HKG,607.8751,621.5636,685.499
2006,HKG,571.966,536.7203,560.361
2006,HKG,642.0704,573.2956,657.8045
2006,HKG,594.9447,539.0463,654.7273
2006,HKG,494.0723,570.7185,580.8754
2006,HKG,690.3645,620.9398,646.3351
2006,HKG,506.6911,619.1803,566.2356
2006,HKG,575.9386,606.1512,563.9976
2006,HKG,545.6379,530.2014,514.017
2006,HKG,652.5861,554.3663,614.4445
2006,HKG,439.1572,438.7596,470.0975
2006,HKG,518.9983,553.2405,551.9687
2006,HKG,578.1975,552.7621,524.927
2006,HKG,553.4273,519.0743,538.2614
2006,HKG,489.3987,451.8681,461.612
2006,HKG,534.6549,558.8017,576.3995
2006,HKG,553.661,543.9391,627.4991
2006,HKG,593.8542,550.5394,500.5894
2006,HKG,542.5222,577.0742,532.6665
2006,HKG,597.671,630.3026,611.8336
2006,HKG,529.1245,488.9157,511.9656
2006,HKG,629.9969,575.4058,611.8336
2006,HKG,638.9547,571.8308,685.4057
2006,HKG,686.4699,541.9339,659.6695
2006,HKG,516.6615,500.6262,523.2485
2006,HKG,554.3621,519.8764,565.4896
2006,HKG,600.3194,616.7969,595.3288
2006,HKG,654.5334,678.4466,673.6566
2006,HKG,516.6615,508.7511,555.6986
2006,HKG,621.8959,538.1459,668.7145
2006,HKG,620.416,701.8035,662.2804
2006,HKG,513.5457,519.5555,563.6247
2006,HKG,629.6074,580.0332,603.2548
2006,HKG,559.8146,586.6076,595.3288
2006,HKG,445.7782,500.8065,495.2743
2006,HKG,567.604,587.4021,546.8401
2006,HKG,501.0827,572.6252,453.2198
2006,HKG,476.3125,522.2568,479.5155
2006,HKG,570.7976,523.8066,550.2903
2006,HKG,608.654,625.2181,611.5538
2006,HKG,612.5487,619.0148,608.7564
2006,HKG,685.0678,616.1273,645.4959
2006,HKG,735.5429,681.4175,711.515
2006,HKG,601.7215,621.5636,555.9784
2006,HKG,637.0073,683.5311,648.946
2006,HKG,594.5552,577.2259,607.4509
2006,HKG,502.6406,591.0566,482.4994
2006,HKG,246.3702,396.4152,354.7505
2006,HKG,549.3768,552.7639,604.2805
2006,HKG,493.2933,529.4069,460.5863
2006,HKG,555.6084,559.9809,572.4832
2006,HKG,574.6923,513.3794,557.7501
2006,HKG,529.2803,567.5407,566.2356
2006,HKG,532.2402,440.4694,548.2388
2006,HKG,558.3346,567.5407,573.4156
2006,HKG,601.9551,599.2395,543.763
2006,HKG,581.3912,622.0403,563.0652
2006,HKG,685.0678,628.1586,693.052
2006,HKG,710.6169,611.3147,693.8913
2006,HKG,591.4395,580.0332,585.7243
2006,HKG,538.4717,621.2459,578.5442
2006,HKG,584.5069,647.7806,604.3738
2006,HKG,462.9148,527.4208,518.8659
2006,HKG,553.2715,565.5955,492.2904
2006,HKG,617.2223,613.721,650.9975
2006,HKG,587.5448,438.0631,548.2388
2006,HKG,465.6411,462.1258,500.6827
2006,HKG,601.5657,486.9906,537.2356
2006,HKG,453.6454,489.3969,529.7759
2006,HKG,481.2198,459.4155,457.0429
2006,HKG,592.2963,509.2278,547.2131
2006,HKG,526.3982,513.4596,529.5894
2006,HKG,615.7423,597.6792,659.483
2006,HKG,621.0391,580.4342,666.1968
2006,HKG,616.4434,558.8017,599.7114
2006,HKG,529.9034,548.7916,565.1166
2006,HKG,745.046,663.4506,689.3221
2006,HKG,646.744,601.6896,631.229
2006,HKG,590.8163,604.0856,606.332
2006,HKG,553.4273,524.6889,527.0717
2006,HKG,579.7554,524.6889,620.0393
2006,HKG,321.1482,287.5749,344.4933
2006,HKG,630.3864,593.6687,622.0908
2006,HKG,453.957,466.0561,506.464
2006,HKG,702.1265,594.9521,656.3126
2006,HKG,508.95,473.7951,504.5991
2006,HKG,587.5448,534.6348,594.9558
2006,HKG,545.4822,560.783,579.9429
2006,HKG,524.6066,557.2128,555.0459
2006,HKG,624.1549,543.9391,637.0103
2006,HKG,661.8554,530.3035,639.155
2006,HKG,609.355,550.3805,588.4285
2006,HKG,483.2451,466.3272,489.3997
2006,HKG,621.818,538.0036,664.3318
2006,HKG,547.1958,506.2408,486.0428
2006,HKG,491.1123,440.4694,501.8949
2006,HKG,476.9357,456.0299,539.9398
2006,HKG,535.356,549.2329,601.8561
2006,HKG,409.246,422.95,447.7182
2006,HKG,360.4066,290.2761,317.4516
2006,HKG,478.6493,381.9167,396.5253
2006,HKG,426.3047,484.5997,448.9304
2006,HKG,476.9357,473.0006,512.0589
2006,HKG,482.3882,516.219,483.9914
2006,HKG,429.031,457.8266,428.1362
2006,HKG,512.8447,453.6159,513.6441
2006,HKG,582.0922,484.9854,604.6535
2006,HKG,476.9357,369.8854,415.8276
2006,HKG,554.1284,523.8868,609.9686
2006,HKG,513.5457,524.243,484.3644
2006,HKG,560.282,527.8973,532.5733
2006,HKG,462.1358,406.2665,413.9626
2006,HKG,521.3351,474.5895,510.9399
2006,HKG,348.8004,384.8162,310.458
2006,HKG,545.8716,449.2122,514.8563
2006,HKG,441.9614,432.9297,461.4255
2006,HKG,399.0419,424.5389,423.2873
2006,HKG,563.5535,557.2128,546.6536
2006,HKG,421.2416,361.0624,421.4224
2006,HKG,478.6493,439.6335,488.8403
2006,HKG,549.5326,535.1161,544.7887
2006,HKG,377.5432,330.7933,405.1041
2006,HKG,417.8143,446.7836,461.7053
2006,HKG,452.0097,484.5997,473.1747
2006,HKG,393.9009,423.6255,469.4448
2006,HKG,430.1994,402.7711,440.0719
2006,HKG,385.4105,444.4003,393.4482
2006,HKG,417.7364,453.9337,434.477
2006,HKG,408.3892,453.9337,443.9883
2006,HKG,387.3578,364.752,404.1716
2006,HKG,445.3887,447.5781,454.059
2006,HKG,523.7498,531.4725,521.1039
2006,HKG,471.8726,412.316,500.8692
2006,HKG,365.6255,359.3936,426.2713
2006,HKG,489.0092,414.8025,484.8306
2006,HKG,415.3996,436.4589,448.4641
2006,HKG,363.2108,378.2271,359.0399
2006,HKG,371.7791,326.5725,411.3517
2006,HKG,540.9643,560.3906,508.4222
2006,HKG,445.7782,454.1049,468.2326
2006,HKG,511.2089,437.5818,497.9785
2006,HKG,363.2108,317.3484,396.7118
2006,HKG,552.4926,533.1109,601.8561
2006,HKG,363.9897,401.897,357.5479
2006,HKG,431.2899,461.8783,443.3355
2006,HKG,512.2994,491.2731,505.8113
2006,HKG,441.1824,427.6359,478.4898
2006,HKG,489.4766,429.3056,466.3676
2006,HKG,367.4949,439.6335,407.4353
2006,HKG,518.2193,529.8836,476.9046
2006,HKG,443.8308,414.7222,460.7728
2006,HKG,496.5649,498.2199,509.3547
2006,HKG,390.4736,416.5944,422.3549
2006,HKG,485.6598,426.8338,529.8691
2006,HKG,440.6372,421.3611,422.8211
2006,HKG,424.1237,447.6882,412.3774
2006,HKG,435.652,415.0055,462.4512
2006,HKG,462.1358,418.4921,473.1747
2006,HKG,490.9565,473.3551,579.0105
2006,HKG,593.1531,563.1893,600.7371
2006,HKG,521.413,476.2426,577.9848
2006,HKG,318.0324,368.1326,312.5095
2006,HKG,561.0609,598.9217,566.4221
2006,HKG,596.191,594.15,559.3353
2006,HKG,472.3399,472.553,448.6506
2006,HKG,495.6302,565.1574,523.062
2006,HKG,476.5462,486.4269,476.6248
2006,HKG,591.4395,537.6692,583.7661
2006,HKG,505.7563,536.557,485.7631
2006,HKG,552.4926,508.7511,550.2903
2006,HKG,535.7454,519.0743,494.1554
2006,HKG,514.4026,494.4509,486.8821
2006,HKG,472.5736,445.2819,383.6572
2006,HKG,547.819,573.2956,550.57
2006,HKG,426.3047,436.1381,443.3355
2006,HKG,596.1131,563.1893,566.8883
2006,HKG,474.9883,514.3123,452.194
2006,HKG,537.8486,558.0073,511.2196
2006,HKG,520.0888,559.5962,544.9752
2006,HKG,432.5362,490.6,521.6633
2006,HKG,455.1254,520.6679,524.181
2006,HKG,505.1332,519.0743,547.5861
2006,HKG,665.0491,576.2003,594.1166
2006,HKG,513.1563,460.2894,444.7342
2006,HKG,441.1045,467.7572,437.3677
2006,HKG,624.2327,582.9207,646.0553
2006,HKG,496.4091,448.0892,451.7278
2006,HKG,480.2072,492.6053,464.5959
2006,HKG,475.4557,486.983,420.3967
2006,HKG,504.2764,501.601,497.1393
2006,HKG,635.3716,636.6583,613.0458
2006,HKG,607.953,662.8753,605.3995
2006,HKG,508.2489,569.9241,453.4063
2006,HKG,507.3142,492.862,433.5446
2006,HKG,486.6724,567.1997,546.3739
2006,HKG,493.2933,555.3061,460.1201
2006,HKG,598.5278,537.2015,568.66
2006,HKG,712.9537,672.7549,748.2545
2006,HKG,610.9129,557.0934,576.3063
2006,HKG,585.9869,591.2625,576.3995
2006,HKG,537.8486,585.0187,515.882
2006,HKG,614.9634,612.8246,551.316
2006,HKG,582.8712,517.069,556.1649
2006,HKG,508.4826,491.1936,471.9625
2006,HKG,513.9352,445.2819,488.5605
2006,HKG,596.9699,619.8169,561.2002
2006,HKG,659.5965,593.5885,637.0103
2006,HKG,578.1975,567.1435,553.3674
2006,HKG,474.6767,454.1049,390.8373
2006,HKG,650.6387,653.8255,613.512
2006,HKG,501.0827,500.8065,584.7918
2006,HKG,575.1597,554.8295,508.329
2006,HKG,541.899,511.0534,477.8371
2006,HKG,581.3912,570.8893,583.5796
2006,HKG,520.0888,533.3792,543.1102
2006,HKG,570.564,560.783,588.615
2006,HKG,681.7962,630.0837,672.3511
2006,HKG,630.5421,612.1168,650.1582
2006,HKG,466.0305,443.6777,412.0977
2006,HKG,571.966,546.3454,540.779
2006,HKG,688.0277,610.0314,594.0233
2006,HKG,552.4926,565.9518,510.0074
2006,HKG,547.04,483.7823,572.6697
2006,HKG,515.8825,582.6354,541.898
2006,HKG,538.0823,427.5557,445.8532
2006,HKG,491.1123,467.7405,464.5959
2006,HKG,543.1453,474.9593,493.2229
2006,HKG,543.9243,453.7039,532.853
2006,HKG,489.3987,474.5895,490.612
2006,HKG,719.1852,612.9189,614.4445
2006,HKG,523.2824,532.6296,502.7341
2006,HKG,639.0326,646.6684,560.2678
2006,HKG,698.9329,610.5126,696.5022
2006,HKG,598.4499,535.2859,574.4414
2006,HKG,682.731,584.8457,576.4928
2006,HKG,550.4674,539.1265,547.7726
2006,HKG,516.6615,525.9113,506.7438
2006,HKG,544.0022,552.7621,554.9527
2006,HKG,498.9017,526.2291,512.1521
2006,HKG,558.7241,497.8991,503.0139
2006,HKG,529.1245,525.8118,534.345
2006,HKG,702.8275,595.2729,650.9975
2006,HKG,562.1514,567.5407,558.0298
2006,HKG,566.124,564.3629,594.8625
2006,HKG,649.0809,583.4298,584.6053
2006,HKG,596.892,542.436,539.9398
2006,HKG,632.879,535.9182,581.1552
2006,HKG,596.191,519.0743,522.3161
2006,HKG,455.9043,412.7972,447.0654
2006,HKG,744.4228,615.3252,689.5086
2006,HKG,587.9343,638.9622,535.3707
2006,HKG,612.4708,606.469,592.0651
2006,HKG,593.9321,527.0952,531.7341
2006,HKG,604.7593,575.7019,542.5507
2006,HKG,619.0918,606.5022,564.0909
2006,HKG,518.9983,540.5293,453.1265
2006,HKG,625.8685,591.3744,594.2098
2006,HKG,592.9974,566.349,572.9494
2006,HKG,571.1871,494.4509,528.6569
2006,HKG,545.0927,498.3437,462.6377
2006,HKG,677.9015,697.8313,648.0135
2006,HKG,471.0157,549.2683,459.1876
2006,HKG,484.3356,492.862,499.7502
2006,HKG,561.8399,546.8849,485.7631
2006,HKG,477.8704,481.7396,474.8531
2006,HKG,512.8447,619.6569,565.8626
2006,HKG,533.876,614.4135,598.7789
2006,HKG,681.952,673.2032,744.3381
2006,HKG,508.0932,503.5077,486.7888
2006,HKG,663.8807,676.8577,672.7241
2006,HKG,709.059,676.381,638.6888
2006,HKG,564.1767,574.6908,585.7243
2006,HKG,552.6484,544.5015,549.4511
2006,HKG,689.5856,691.7934,685.4057
2006,HKG,604.6814,628.3959,586.004
2006,HKG,520.1667,461.0044,536.3032
2006,HKG,635.1379,635.546,601.2966
2006,HKG,468.4452,455.5226,474.7599
2006,HKG,583.6501,561.9795,512.0589
2006,HKG,621.8959,597.4122,584.5121
2006,HKG,590.6605,598.5245,638.6888
2006,HKG,654.0661,576.2797,643.8174
2006,HKG,644.0178,611.1563,619.2933
2006,HKG,631.9442,566.349,580.4092
2006,HKG,628.439,552.4461,589.2677
2006,HKG,714.9011,662.0808,631.229
2006,HKG,517.4404,627.9193,631.229
2006,HKG,663.8807,648.8929,625.7274
2006,HKG,533.1749,615.208,520.5444
2006,HKG,599.2289,504.6366,572.6697
2006,HKG,586.7659,553.0829,619.2001
2006,HKG,560.3599,540.7307,617.4284
2006,HKG,697.4529,602.973,651.6502
2006,HKG,617.1444,639.8361,586.4703
2006,HKG,480.0514,513.9409,523.5283
2006,HKG,575.2376,585.8132,604.467
2006,HKG,659.986,658.1085,664.7981
2006,HKG,665.4385,657.6319,673.2836
2006,HKG,633.8916,526.2931,630.2965
2006,HKG,613.2497,615.8064,574.8143
2006,HKG,655.3902,631.0971,682.7016
2006,HKG,668.9438,516.668,640.5537
2006,HKG,732.4272,670.3431,757.2062
2006,HKG,646.744,551.559,668.9942
2006,HKG,649.3924,538.3245,632.6277
2006,HKG,619.8707,634.9899,661.2547
2006,HKG,539.6401,540.7307,577.1455
2006,HKG,694.415,627.3565,641.766
2006,HKG,734.1408,669.2309,679.9974
2006,HKG,685.2236,582.6354,639.155
2006,HKG,654.845,654.9307,674.589
2006,HKG,512.7668,371.0885,468.5123
2006,HKG,607.8751,640.6713,631.1358
2006,HKG,600.3973,579.3781,610.9011
2006,HKG,616.3655,598.1272,572.9494
2006,HKG,537.6928,579.9342,523.5283
2006,HKG,638.3315,563.1893,629.6438
2006,HKG,603.1235,580.252,604.3738
2006,HKG,650.6387,662.8753,672.2579
2006,HKG,774.6456,705.9615,795.6241
2006,HKG,730.9472,652.5474,683.634
2006,HKG,663.9586,697.5135,703.8687
2006,HKG,660.7649,619.1803,629.3641
2006,HKG,589.1027,643.0139,670.5794
2006,HKG,483.3229,468.5425,513.0846
2006,HKG,483.1672,529.5015,549.1713
2006,HKG,545.0927,584.7655,559.615
2006,HKG,527.5666,593.4399,547.7726
2006,HKG,522.114,478.959,441.4706
2006,HKG,500.3038,450.0945,480.1682
2006,HKG,318.8113,389.1355,338.6187
2006,HKG,566.5135,482.1781,538.9141
2006,HKG,676.4216,625.4315,622.7435
2006,HKG,440.3256,456.9924,414.4288
2006,HKG,489.3987,550.035,487.1618
2006,HKG,404.105,453.9337,400.908
2006,HKG,548.7537,550.3558,564.3706
2006,HKG,399.8987,452.3448,366.5929
2006,HKG,561.9956,562.3872,506.5573
2006,HKG,564.9556,551.175,535.2775
2006,HKG,463.6937,430.0422,417.879
2006,HKG,549.3768,534.6348,576.3063
2006,HKG,517.752,555.1684,530.0556
2006,HKG,390.0841,437.2502,438.2069
2006,HKG,519.7772,486.5094,506.3708
2006,HKG,511.2089,521.4805,490.612
2006,HKG,427.2394,505.5733,466.4609
2006,HKG,518.9983,486.1885,482.0332
2006,HKG,629.9969,532.6296,615.5634
2006,HKG,610.134,560.382,556.1649
2006,HKG,463.2264,470.1467,463.85
2006,HKG,532.6297,441.1912,471.03
2006,HKG,473.041,430.4432,499.284
2006,HKG,414.6207,448.4903,418.625
2006,HKG,418.9048,416.4066,388.7858
2006,HKG,405.3513,401.6482,374.7055
2006,HKG,430.2773,450.0945,425.3388
2006,HKG,300.1947,305.3707,297.5899
2006,HKG,430.2773,528.2947,478.2101
2006,HKG,557.2441,596.5563,577.9848
2006,HKG,584.429,555.1472,562.3192
2006,HKG,507.7037,528.6125,499.7502
2006,HKG,628.0495,612.0302,640.5537
2006,HKG,747.227,758.0974,729.1388
2006,HKG,596.1131,619.9747,529.5894
2006,HKG,622.597,608.0579,577.1455
2006,HKG,514.3247,587.7993,543.1102
2006,HKG,542.5222,529.5015,484.1779
2006,HKG,563.7872,600.9078,579.0105
2006,HKG,558.0231,544.7412,496.2068
2006,HKG,525.5414,587.4021,518.8659
2006,HKG,544.7032,599.6367,510.1007
2006,HKG,520.5562,585.0187,542.644
2006,HKG,551.8695,554.8295,557.8433
2006,HKG,529.2803,595.3466,531.7341
2006,HKG,509.1837,593.6687,544.0427
2006,HKG,454.5023,572.3075,471.1233
2006,HKG,498.0449,464.5321,480.3547
2006,HKG,637.3968,569.9268,588.4285
2006,HKG,604.8372,603.2912,590.4799
2006,HKG,503.0301,531.8275,463.5702
2006,HKG,504.1985,534.6503,504.8788
2006,HKG,414.2312,400.2846,410.4192
2006,HKG,619.4812,736.4418,702.5633
2006,HKG,553.2715,547.1475,538.1681
2006,HKG,599.6183,566.3174,544.6954
2006,HKG,566.5914,543.6183,565.8626
2006,HKG,510.43,515.0638,502.7341
2006,HKG,494.2281,589.7855,478.583
2006,HKG,399.8208,448.3725,419.5575
2006,HKG,639.7336,597.6792,635.1454
2006,HKG,580.5344,574.8196,571.0844
2006,HKG,398.3409,304.1139,319.0368
2006,HKG,355.4214,296.8951,339.3647
2006,HKG,430.2773,403.0886,415.0816
2006,HKG,463.6937,375.68,442.4031
2006,HKG,528.735,405.0972,453.313
2006,HKG,601.5657,478.8796,555.7919
2006,HKG,542.3664,448.1694,467.5799
2006,HKG,418.5153,366.677,326.4966
2006,HKG,468.6789,369.8854,405.1041
2006,HKG,631.9442,450.8965,544.5089
2006,HKG,439.1572,360.1801,407.6218
2006,HKG,467.7442,414.8025,478.583
2006,HKG,688.3393,574.4185,588.8015
2006,HKG,493.3712,430.8443,430.0012
2006,HKG,510.8194,454.7282,445.6667
2006,HKG,430.1994,337.3205,410.326
2006,HKG,365.5476,382.398,390.1845
2006,HKG,497.188,476.1624,489.0268
2006,HKG,548.5979,570.7185,531.4543
2006,HKG,650.7945,480.9452,605.3995
2006,HKG,441.2603,385.9272,378.8083
2006,HKG,527.9561,368.2812,439.1394
2006,HKG,485.504,391.1718,410.2327
2006,HKG,608.1866,540.7307,586.4703
2006,HKG,489.5544,431.689,382.5382
2006,HKG,462.1358,404.6775,382.445
2006,HKG,487.0618,454.907,388.7858
2006,HKG,344.5942,415.4821,373.773
2006,HKG,518.9983,320.9578,496.0203
2006,HKG,423.189,366.276,416.2938
2006,HKG,420.229,396.733,375.0784
2006,HKG,586.7659,575.4853,595.049
2006,HKG,615.1971,544.7412,569.6857
2006,HKG,570.4082,510.2513,603.2548
2006,HKG,495.6302,514.6628,508.6087
2006,HKG,426.3826,502.8721,438.1137
2006,HKG,647.9124,594.3906,620.2258
2006,HKG,555.9199,568.3352,530.9881
2006,HKG,501.0827,507.845,482.2197
2006,HKG,504.1985,531.7903,553.0877
2006,HKG,580.1449,537.5224,528.6569
2006,HKG,495.6302,575.1675,535.6504
2006,HKG,546.4169,544.5015,521.4768
2006,HKG,477.0136,506.0499,484.7374
2006,HKG,551.0905,497.4178,509.3547
2006,HKG,540.8085,598.5245,515.6023
2006,HKG,561.0609,575.088,629.8303
2006,HKG,530.8381,566.7463,526.1392
2006,HKG,479.4283,539.9286,557.8433
2006,HKG,522.9709,541.3237,527.9109
2006,HKG,618.7023,635.3871,627.5924
2006,HKG,493.4491,449.2924,464.5959
2006,HKG,500.3038,461.7248,493.6891
2006,HKG,696.596,583.5624,604.2805
2006,HKG,565.7345,527.8973,582.7404
2006,HKG,609.7445,570.6391,653.7949
2006,HKG,609.4329,476.5635,597.8464
2006,HKG,592.2184,640.9483,622.93
2006,HKG,626.1022,555.9705,605.1197
2006,HKG,500.3038,491.0011,459.6538
2006,HKG,637.7084,600.8875,586.004
2006,HKG,631.5548,581.5572,611.8336
2006,HKG,503.4195,571.6914,548.7051
2006,HKG,651.4177,591.7437,608.3834
2006,HKG,744.1112,587.252,620.0393
2006,HKG,459.8769,454.1049,441.1908
2006,HKG,402.3134,479.7718,467.3934
2006,HKG,436.4309,469.0284,475.5059
2006,HKG,389.3052,415.6045,497.8853
2006,HKG,431.9131,493.4074,504.6923
2006,HKG,436.8204,473.7951,489.493
2006,HKG,525.2298,533.8327,557.6568
2006,HKG,463.2264,576.2797,521.6633
2006,HKG,382.6842,412.0753,434.9433
2006,HKG,539.2507,546.6662,624.7949
2006,HKG,517.8299,564.2835,619.2933
2006,HKG,429.5763,526.2291,513.0846
2006,HKG,502.6406,515.8659,568.9398
2006,HKG,454.5023,501.601,448.7439
2006,HKG,478.4935,516.267,544.9752
2006,HKG,539.3286,620.9398,693.8913
2006,HKG,485.8934,466.8582,514.8563
2006,HKG,394.3683,412.8774,447.9979
2006,HKG,527.1771,508.5669,586.6568
2006,HKG,414.6986,507.9566,447.7182
2006,HKG,372.558,370.6875,425.3388
2006,HKG,363.6002,380.0495,355.2168
2006,HKG,288.4328,386.3282,416.2938
2006,HKG,459.799,544.5015,573.4156
2006,HKG,453.6454,454.907,471.9625
2006,HKG,484.8029,525.9113,504.3193
2006,HKG,522.114,573.1019,547.3064
2006,HKG,367.8844,369.4843,402.3067
2006,HKG,501.8617,476.8843,527.8177
2006,HKG,387.4357,424.9088,459.5606
2006,HKG,496.7207,496.6157,481.567
2006,HKG,488.6197,483.7258,479.702
2006,HKG,626.4917,606.5022,605.1197
2006,HKG,653.1313,657.836,661.3479
2006,HKG,591.4395,633.4524,627.9654
2006,HKG,552.4926,464.5321,510.9399
2006,HKG,558.8799,518.2722,574.6278
2006,HKG,550.1558,582.9531,549.2646
2006,HKG,554.8294,502.2304,528.6569
2006,HKG,608.654,646.1917,635.1454
2006,HKG,621.117,562.774,590.3867
